ID,NAME,TIME,P,CY,DONG,SIZE,F,LAT,LON,D_P,D_HS,D_R,D_U,D_HP,D_M,D_S,BRAND,N_H,N_D,HEAT,HIGHEST,LOWEST,PARK,YONG,GUN
11024,삼익,2006Q3,36000,1992,수서동,60,6,37.4896733,127.0544429,834.1249304,205.2994172,582.6632887,3320.467744,797.3071245,1045.964643,153.3778238,0,888,12,지역난방,12,12,0.64,0,0
11025,삼익,2006Q3,36000,1992,수서동,60,6,37.4896733,127.0544429,834.1249304,205.2994172,582.6632887,3320.467744,797.3071245,1045.964643,153.3778238,0,247,2,중앙난방,13,13,1.1,177,15
11026,삼익,2012Q4,45500,1992,수서동,60,11,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11027,삼익,2012Q4,45500,1992,수서동,60,11,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11028,삼익,2012Q4,45500,1992,수서동,60,11,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11029,삼익,2007Q2,132000,1983,도곡동,153.71,6,37.4887588,127.0407694,414.4867724,478.1157546,254.3263706,2119.485724,663.1699684,1189.119219,554.6489175,0,645,5,지역난방,15,15,1,224,16
11030,삼익,2007Q2,132000,1983,도곡동,153.71,6,37.4887588,127.0407694,414.4867724,478.1157546,254.3263706,2119.485724,663.1699684,1189.119219,554.6489175,0,888,12,지역난방,12,12,0.64,0,0
11031,삼익,2007Q2,132000,1983,도곡동,153.71,6,37.4887588,127.0407694,414.4867724,478.1157546,254.3263706,2119.485724,663.1699684,1189.119219,554.6489175,0,247,2,중앙난방,13,13,1.1,177,15
11032,삼익,2011Q2,44000,1992,수서동,49.2,12,37.4853896,127.0343734,1089.503848,317.1465488,910.7672153,1643.545931,1337.273514,512.8165006,145.5234138,0,645,5,지역난방,15,15,1,224,16
11033,삼익,2011Q2,44000,1992,수서동,49.2,12,37.4853896,127.0343734,1089.503848,317.1465488,910.7672153,1643.545931,1337.273514,512.8165006,145.5234138,0,888,12,지역난방,12,12,0.64,0,0
11034,삼익,2011Q2,44000,1992,수서동,49.2,12,37.4853896,127.0343734,1089.503848,317.1465488,910.7672153,1643.545931,1337.273514,512.8165006,145.5234138,0,247,2,중앙난방,13,13,1.1,177,15
11035,삼익,2007Q3,50300,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11036,삼익,2007Q3,50300,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11037,삼익,2007Q3,50300,1992,수서동,60,3,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11038,삼익,2015Q4,54500,1992,수서동,49.2,12,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11039,삼익,2015Q4,54500,1992,수서동,49.2,12,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11040,삼익,2015Q4,54500,1992,수서동,49.2,12,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11041,삼익,2011Q3,49000,1992,수서동,60,13,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11042,삼익,2011Q3,49000,1992,수서동,60,13,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11043,삼익,2011Q3,49000,1992,수서동,60,13,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11044,삼익,2012Q2,43500,1992,수서동,49.2,11,37.4853896,127.0343734,1089.503848,317.1465488,910.7672153,1643.545931,1337.273514,512.8165006,145.5234138,0,645,5,지역난방,15,15,1,224,16
11045,삼익,2012Q2,43500,1992,수서동,49.2,11,37.4853896,127.0343734,1089.503848,317.1465488,910.7672153,1643.545931,1337.273514,512.8165006,145.5234138,0,888,12,지역난방,12,12,0.64,0,0
11046,삼익,2012Q2,43500,1992,수서동,49.2,11,37.4853896,127.0343734,1089.503848,317.1465488,910.7672153,1643.545931,1337.273514,512.8165006,145.5234138,0,247,2,중앙난방,13,13,1.1,177,15
11047,삼익,2011Q3,41600,1992,수서동,49.2,1,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,지역난방,15,15,1,224,16
11048,삼익,2011Q3,41600,1992,수서동,49.2,1,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,지역난방,12,12,0.64,0,0
11049,삼익,2011Q3,41600,1992,수서동,49.2,1,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,중앙난방,13,13,1.1,177,15
11050,삼익,2012Q4,45400,1992,수서동,60,4,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11051,삼익,2012Q4,45400,1992,수서동,60,4,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11052,삼익,2012Q4,45400,1992,수서동,60,4,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11053,삼익,2007Q2,50200,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11054,삼익,2007Q2,50200,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11055,삼익,2007Q2,50200,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11056,삼익,2011Q2,67000,1992,수서동,84.48,12,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,645,5,지역난방,15,15,1,224,16
11057,삼익,2011Q2,67000,1992,수서동,84.48,12,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,888,12,지역난방,12,12,0.64,0,0
11058,삼익,2011Q2,67000,1992,수서동,84.48,12,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,247,2,중앙난방,13,13,1.1,177,15
11059,삼익,2006Q3,35900,1992,수서동,60,3,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11060,삼익,2006Q3,35900,1992,수서동,60,3,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11061,삼익,2006Q3,35900,1992,수서동,60,3,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11062,삼익,2013Q1,39000,1992,수서동,49.2,3,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,645,5,지역난방,15,15,1,224,16
11063,삼익,2013Q1,39000,1992,수서동,49.2,3,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,888,12,지역난방,12,12,0.64,0,0
11064,삼익,2013Q1,39000,1992,수서동,49.2,3,37.489365,127.1035545,1015.045805,149.6353083,991.8277424,4166.667532,1387.15146,1909.012043,266.4291378,0,247,2,중앙난방,13,13,1.1,177,15
11065,삼익,2013Q1,41000,1992,수서동,49.2,6,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11066,삼익,2013Q1,41000,1992,수서동,49.2,6,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11067,삼익,2013Q1,41000,1992,수서동,49.2,6,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11068,삼익,2006Q3,37500,1992,수서동,60,11,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11069,삼익,2006Q3,37500,1992,수서동,60,11,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11070,삼익,2006Q3,37500,1992,수서동,60,11,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11071,삼익,2014Q2,50800,1992,수서동,60,11,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,지역난방,15,15,1,224,16
11072,삼익,2014Q2,50800,1992,수서동,60,11,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,지역난방,12,12,0.64,0,0
11073,삼익,2014Q2,50800,1992,수서동,60,11,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,중앙난방,13,13,1.1,177,15
11074,삼익,2010Q3,42900,1992,수서동,49.2,8,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11075,삼익,2010Q3,42900,1992,수서동,49.2,8,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11076,삼익,2010Q3,42900,1992,수서동,49.2,8,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11077,삼익,2011Q4,47200,1992,수서동,60,5,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11078,삼익,2011Q4,47200,1992,수서동,60,5,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11079,삼익,2011Q4,47200,1992,수서동,60,5,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11080,삼익,2015Q4,73200,1992,수서동,84.48,2,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,지역난방,15,15,1,224,16
11081,삼익,2015Q4,73200,1992,수서동,84.48,2,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,지역난방,12,12,0.64,0,0
11082,삼익,2015Q4,73200,1992,수서동,84.48,2,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,중앙난방,13,13,1.1,177,15
11083,삼익,2008Q3,48300,1992,수서동,60,6,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11084,삼익,2008Q3,48300,1992,수서동,60,6,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11085,삼익,2008Q3,48300,1992,수서동,60,6,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11086,삼익,2010Q2,42900,1992,수서동,49.2,8,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11087,삼익,2010Q2,42900,1992,수서동,49.2,8,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11088,삼익,2010Q2,42900,1992,수서동,49.2,8,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11089,삼익,2017Q1,82000,1992,수서동,84.48,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11090,삼익,2017Q1,82000,1992,수서동,84.48,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11091,삼익,2017Q1,82000,1992,수서동,84.48,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11092,삼익,2010Q2,45500,1992,수서동,60,7,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11093,삼익,2010Q2,45500,1992,수서동,60,7,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11094,삼익,2010Q2,45500,1992,수서동,60,7,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11095,삼익,2012Q2,45000,1992,수서동,60,3,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11096,삼익,2012Q2,45000,1992,수서동,60,3,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11097,삼익,2012Q2,45000,1992,수서동,60,3,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11098,삼익,2012Q4,43500,1992,수서동,60,15,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,지역난방,15,15,1,224,16
11099,삼익,2012Q4,43500,1992,수서동,60,15,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,지역난방,12,12,0.64,0,0
11100,삼익,2012Q4,43500,1992,수서동,60,15,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,중앙난방,13,13,1.1,177,15
11101,삼익,2016Q1,62000,1992,수서동,60,4,37.4880818,127.0543152,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,645,5,지역난방,15,15,1,224,16
11102,삼익,2016Q1,62000,1992,수서동,60,4,37.4880818,127.0543152,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,888,12,지역난방,12,12,0.64,0,0
11103,삼익,2016Q1,62000,1992,수서동,60,4,37.4880818,127.0543152,856.601126,312.8188879,499.1187598,3318.156265,879.5169099,1016.500431,322.0366888,0,247,2,중앙난방,13,13,1.1,177,15
11104,삼익,2017Q3,97000,1983,도곡동,104.01,12,37.4868641,127.048877,512.4588764,496.0718892,0,2854.895784,696.4934785,1486.277191,198.5113429,0,645,5,지역난방,15,15,1,224,16
11105,삼익,2017Q3,97000,1983,도곡동,104.01,12,37.4868641,127.048877,512.4588764,496.0718892,0,2854.895784,696.4934785,1486.277191,198.5113429,0,888,12,지역난방,12,12,0.64,0,0
11106,삼익,2017Q3,97000,1983,도곡동,104.01,12,37.4868641,127.048877,512.4588764,496.0718892,0,2854.895784,696.4934785,1486.277191,198.5113429,0,247,2,중앙난방,13,13,1.1,177,15
11107,삼익,2012Q4,49000,1992,수서동,60,10,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11108,삼익,2012Q4,49000,1992,수서동,60,10,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11109,삼익,2012Q4,49000,1992,수서동,60,10,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11110,삼익,2006Q3,40000,1992,수서동,60,8,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,645,5,지역난방,15,15,1,224,16
11111,삼익,2006Q3,40000,1992,수서동,60,8,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,888,12,지역난방,12,12,0.64,0,0
11112,삼익,2006Q3,40000,1992,수서동,60,8,37.4851656,127.0965486,501.3389189,588.7403273,1689.789427,4911.601157,911.8501695,1259.309507,529.9811983,0,247,2,중앙난방,13,13,1.1,177,15
11113,삼익,2007Q2,44840,1992,수서동,49.2,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11114,삼익,2007Q2,44840,1992,수서동,49.2,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11115,삼익,2007Q2,44840,1992,수서동,49.2,7,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11116,삼익,2016Q4,75000,1992,수서동,60,11,37.4809728,127.0952642,832.912519,941.7490924,2142.70194,5352.64047,1160.420157,1275.923687,921.3518609,0,645,5,지역난방,15,15,1,224,16
11117,삼익,2016Q4,75000,1992,수서동,60,11,37.4809728,127.0952642,832.912519,941.7490924,2142.70194,5352.64047,1160.420157,1275.923687,921.3518609,0,888,12,지역난방,12,12,0.64,0,0
11118,삼익,2016Q4,75000,1992,수서동,60,11,37.4809728,127.0952642,832.912519,941.7490924,2142.70194,5352.64047,1160.420157,1275.923687,921.3518609,0,247,2,중앙난방,13,13,1.1,177,15
11119,삼익,2010Q3,115500,1983,도곡동,153.71,13,37.4936438,127.0506878,622.0093973,227.2133947,410.497504,3009.821174,398.5061287,1444.434461,512.9858886,0,645,5,지역난방,15,15,1,224,16
11120,삼익,2010Q3,115500,1983,도곡동,153.71,13,37.4936438,127.0506878,622.0093973,227.2133947,410.497504,3009.821174,398.5061287,1444.434461,512.9858886,0,888,12,지역난방,12,12,0.64,0,0
11121,삼익,2010Q3,115500,1983,도곡동,153.71,13,37.4936438,127.0506878,622.0093973,227.2133947,410.497504,3009.821174,398.5061287,1444.434461,512.9858886,0,247,2,중앙난방,13,13,1.1,177,15
11122,삼익,2012Q3,65500,1983,도곡동,104.01,2,37.485265,127.0493453,678.8044557,627.9905784,182.7540904,2925.272679,878.4749853,1454.493185,306.1728887,0,645,5,지역난방,15,15,1,224,16
11123,삼익,2012Q3,65500,1983,도곡동,104.01,2,37.485265,127.0493453,678.8044557,627.9905784,182.7540904,2925.272679,878.4749853,1454.493185,306.1728887,0,888,12,지역난방,12,12,0.64,0,0
11124,삼익,2012Q3,65500,1983,도곡동,104.01,2,37.485265,127.0493453,678.8044557,627.9905784,182.7540904,2925.272679,878.4749853,1454.493185,306.1728887,0,247,2,중앙난방,13,13,1.1,177,15
11125,삼익,2007Q4,52000,1992,수서동,60,10,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11126,삼익,2007Q4,52000,1992,수서동,60,10,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11127,삼익,2007Q4,52000,1992,수서동,60,10,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11128,삼익,2006Q3,31900,1992,수서동,49.2,3,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11129,삼익,2006Q3,31900,1992,수서동,49.2,3,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11130,삼익,2006Q3,31900,1992,수서동,49.2,3,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11131,삼익,2011Q2,47200,1992,수서동,60,11,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11132,삼익,2011Q2,47200,1992,수서동,60,11,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11133,삼익,2011Q2,47200,1992,수서동,60,11,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11134,삼익,2011Q3,47200,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11135,삼익,2011Q3,47200,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11136,삼익,2011Q3,47200,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11137,삼익,2007Q4,45000,1992,수서동,49.2,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11138,삼익,2007Q4,45000,1992,수서동,49.2,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11139,삼익,2007Q4,45000,1992,수서동,49.2,4,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11140,삼익,2013Q3,41500,1992,수서동,49.2,13,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,645,5,지역난방,15,15,1,224,16
11141,삼익,2013Q3,41500,1992,수서동,49.2,13,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,888,12,지역난방,12,12,0.64,0,0
11142,삼익,2013Q3,41500,1992,수서동,49.2,13,37.4891733,127.1008272,773.7186246,184.0593702,1111.141271,4327.386299,1146.941519,1668.6567,218.5054796,0,247,2,중앙난방,13,13,1.1,177,15
11143,삼익,2012Q1,46500,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,645,5,지역난방,15,15,1,224,16
11144,삼익,2012Q1,46500,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,888,12,지역난방,12,12,0.64,0,0
11145,삼익,2012Q1,46500,1992,수서동,60,5,37.4872297,127.09869,581.7909484,419.7881887,1394.066253,4614.075846,992.3794605,1449.784333,280.1024571,0,247,2,중앙난방,13,13,1.1,177,15
11146,삼익,2011Q3,48500,1992,수서동,60,10,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11147,삼익,2011Q3,48500,1992,수서동,60,10,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11148,삼익,2011Q3,48500,1992,수서동,60,10,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11149,삼익,2007Q4,51000,1992,수서동,60,13,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11150,삼익,2007Q4,51000,1992,수서동,60,13,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
11151,삼익,2007Q4,51000,1992,수서동,60,13,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,247,2,중앙난방,13,13,1.1,177,15
11152,삼익,2009Q4,47500,1992,수서동,60,10,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,645,5,지역난방,15,15,1,224,16
11153,삼익,2009Q4,47500,1992,수서동,60,10,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,888,12,지역난방,12,12,0.64,0,0
11154,삼익,2009Q4,47500,1992,수서동,60,10,37.4849452,127.0909199,362.6314809,722.1313716,1727.291327,5251.088242,582.7092163,768.5462201,579.4553107,0,247,2,중앙난방,13,13,1.1,177,15
11155,삼익,2011Q3,66800,1992,수서동,84.48,6,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,645,5,지역난방,15,15,1,224,16
11156,삼익,2011Q3,66800,1992,수서동,84.48,6,37.4847039,127.0877692,538.8549371,514.3089525,1448.226376,5461.144521,542.7878123,503.8173749,301.4072489,0,888,12,지역난방,12,12,0.64,0,0
