Year,Code,GDP_growth,FDI_growth,ODA_growth,EXP_growth,GOV_growth,POP_growth,GDP_growth_LAG,FDI_growth_LAG,ODA_growth_LAG,EXP_growth_LAG,GOV_growth_LAG,POP_growth_LAG,WG,CSK_growth_LAG,CSK_growth,GDPm,FDIm,ODAm,Exm,GOVm,POPm,Cstockdm,,
1990,1,21.21892159,50,4.2520456,13.2056086,14.32407041,3.061988,19.21418925,100,88.5914007,6.1111566,14.28206968,3.082596,3.676,12.68668586,15.39477472,-2.256223531,2.409892343,-12.21839882,2.808441406,5.407561602,4.70244541,8.815658196,-0.428973139,-3.401221911
1991,1,18.77722436,15,-6.2520963,35.8142664,14.02657935,2.522168,21.21892159,50,4.2520456,13.2056086,14.32407041,3.061988,2.912,11.15345909,12.68668586,-3.563729487,-2.256223531,-9.776701589,37.80844141,15.91170353,-17.90621248,25.68226844,0.110847251,-1.867995149
1992,1,9.699459092,13.04347826,17.0948122,44.183696,14.44249155,2.554578,18.77722436,15,-6.2520963,35.8142664,14.02657935,2.522168,1.419,9.948006603,11.15345909,-1.508470635,-3.563729487,-0.698936323,39.76496314,-7.435204965,-26.27564205,24.62820074,0.078437607,-0.662542658
1993,1,17.72836309,283.3333333,22.8489367,48.4011277,14.30213016,2.556954,9.699459092,13.04347826,17.0948122,44.183696,14.44249155,2.554578,1.767,9.511312584,9.948006603,-1.479796041,-1.508470635,-8.727840316,-230.5248919,-13.18932949,-30.49307373,20.23231539,0.076061353,-0.225848639
1994,1,16.25742114,97.99331104,7.0486992,35.3540595,14.31507694,2.555357,17.72836309,283.3333333,22.8489367,48.4011277,14.30213016,2.556954,1.534,9.966898443,9.511312584,0.082486963,-1.479796041,-7.25689837,-45.18486963,2.610908001,-17.4460055,17.63482019,0.077658612,-0.681434498
1995,1,14.24780095,60.64189189,43.080855,6.1705953,14.53407405,2.565427,16.25742114,97.99331104,7.0486992,35.3540595,14.31507694,2.555357,3.012,9.418394745,9.966898443,0.328032066,0.082486963,-5.247278176,-7.833450486,-33.42124782,11.73745866,19.39865259,0.067588214,-0.1329308
1996,1,6.245136294,68.03364879,7.8594394,3.8583702,12.53912406,2.110523,14.24780095,60.64189189,43.080855,6.1705953,14.53407405,2.565427,3.029,10.39542911,9.418394745,-0.286958264,0.328032066,2.755386475,-15.22520739,1.800167753,14.04968378,21.51525147,0.522492416,-1.109965169
1997,1,-6.759973112,-43.05381727,-1.0026798,-1.8575156,16.52205254,2.23386,6.245136294,68.03364879,7.8594394,3.8583702,12.53912406,2.110523,3.382,9.047964132,10.39542911,0.460159894,-0.286958264,15.76049588,95.86225868,10.66228703,19.76556952,20.68184808,0.399154938,0.237499813
1998,1,-26.72185748,-49.56043956,-16.120202,11.8112132,13.60032319,2.328835,-6.759973112,-43.05381727,-1.0026798,-1.8575156,16.52205254,2.23386,3.704,7.324218767,9.047964132,-1.621332599,0.460159894,35.72238025,102.368881,25.77980916,6.09684077,19.89257755,0.30418015,1.961245178
1999,1,13.61160915,71.89542484,6.8279063,11.8039914,14.37981085,2.387132,-26.72185748,-49.56043956,-16.120202,11.8112132,13.60032319,2.328835,2.556,9.762155626,7.324218767,0.19904371,-1.621332599,-4.611086376,-19.08698343,2.831700898,6.10406253,19.82462998,0.245883569,-0.476691681
2000,1,19.02925941,-57.0468948,-4.6570042,1.7307309,15.62905962,2.44123,13.61160915,71.89542484,6.8279063,11.8039914,14.37981085,2.387132,3.272,5.373435604,9.762155626,1.093326714,0.19904371,-10.02873665,109.8553362,14.31661137,16.17732303,20.26259193,0.191785336,3.912028341
2001,1,2.161568775,-29.46508075,-12.8342056,-7.1304774,2.5643741,2.579916,19.02925941,-57.0468948,-4.6570042,1.7307309,15.62905962,2.44123,4.395,5.575662633,5.373435604,1.222863676,1.093326714,6.838953994,82.27352216,22.49381276,25.03853133,2.751560366,0.05309879,3.709801312
2002,1,-0.590427046,-81.37866415,13.576213,2.5457939,36.43669497,2.535147,2.161568775,-29.46508075,-12.8342056,-7.1304774,2.5643741,2.579916,1.945,8.302845528,5.575662633,0.315059199,1.222863676,9.590949816,134.1871056,-3.916605837,15.3622601,-31.1207605,0.097868655,0.982618417
2003,1,15.08083694,337.7151348,8.3357307,-5.9404178,-1.008323566,2.58624,-0.590427046,-81.37866415,13.576213,2.5457939,36.43669497,2.535147,2.192,7.316325033,8.302845528,0.214184539,0.315059199,-6.080314174,-284.9066934,1.323876475,23.84847175,6.324258033,0.046775611,1.969138912
2004,1,16.95594198,-13.17356649,-10.3664609,23.9815769,18.27724911,2.735929,15.08083694,337.7151348,8.3357307,-5.9404178,-1.008323566,2.58624,2.909,9.223757146,7.316325033,-0.948516132,0.214184539,-7.955419211,65.98200789,20.02606806,-6.07352294,-12.96131464,-0.102913733,0.061706799
2005,1,15.60010563,63.85629283,10.1433174,34.4008685,21.87530348,2.902122,16.95594198,-13.17356649,-10.3664609,23.9815769,18.27724911,2.735929,4.383,9.458791411,9.223757146,-1.81777282,-0.948516132,-6.599582863,-11.04785142,-0.483710209,-16.49281454,-16.55936902,-0.269106393,-0.173327466
2006,1,26.22220393,575.7238131,22.7792348,66.2775141,17.05313046,3.08625,15.60010563,63.85629283,10.1433174,34.4008685,21.87530348,2.902122,3.869,11.6384086,9.458791411,-10.03241791,-1.81777282,-17.22168116,-522.9153717,-13.11962755,-48.36946018,-11.737196,-0.453234958,-2.352944653
2007,1,22.30253912,72.71843088,9.8529452,7.7475426,27.85390028,3.127585,26.22220393,575.7238131,22.7792348,66.2775141,17.05313046,3.08625,4.333,15.26989575,11.6384086,5.252020389,-10.03241791,-13.30201635,-19.90998947,-0.193338004,10.16051136,-22.53796581,-0.494569512,-5.984431807
2008,1,28.91221487,-29.59631553,23.7915992,27.1472047,26.5776725,3.104358,22.30253912,72.71843088,9.8529452,7.7475426,27.85390028,3.127585,4.218,12.53791405,15.26989575,-1.923088073,5.252020389,-19.9116921,82.40475693,-14.13199195,-9.23915073,-21.26173803,-0.471342406,-3.252450104
2009,1,7.14559757,39.87716077,-15.968908,-2.7791321,84.43397271,3.000557,28.91221487,-29.59631553,23.7915992,27.1472047,26.5776725,3.104358,1.854,10.62530363,12.53791405,-0.075740193,-1.923088073,1.854925199,12.93128063,25.62851515,20.68718609,-79.11803824,-0.367541246,-1.339839681
2010,1,22.19948613,-12.48980843,-0.9274126,43.7323334,8.671109618,2.85642,7.14559757,39.87716077,-15.968908,-2.7791321,84.43397271,3.000557,-1.686,7.088790574,10.62530363,2.026511966,-0.075740193,-13.19896336,65.29824983,10.58701979,-25.8242794,-3.355175152,-0.223405151,2.196673371
2011,1,22.74825558,7.86841446,-3.2968894,39.9516276,19.30799047,2.614958,22.19948613,-12.48980843,-0.9274126,43.7323334,8.671109618,2.85642,4.28,8.512191677,7.088790574,1.342711727,2.026511966,-13.74773281,44.94002694,12.95649656,-22.04357365,-13.99205601,0.018057618,0.773272268
2012,1,16.48267532,111.0150867,2.7289327,9.3613658,35.1360264,2.545846,22.74825558,7.86841446,-3.2968894,39.9516276,19.30799047,2.614958,3.114,11.40312785,8.512191677,0.302803516,1.342711727,-7.482152547,-58.20664532,6.93067451,8.54668818,-29.82009193,0.08716883,-2.117663903
2013,1,17.18006317,11.87406721,3.0752374,18.0969651,49.12192307,2.447499,16.48267532,111.0150867,2.7289327,9.3613658,35.1360264,2.545846,2.513,9.693056835,11.40312785,1.473162199,0.302803516,-8.179540403,40.9343742,6.5843698,-0.18891119,-43.8059886,0.185516556,-0.40759289
2014,1,11.10536028,21.21500301,12.068599,18.6188228,-1.215556569,2.306688,17.18006317,11.87406721,3.0752374,18.0969651,49.12192307,2.447499,2.652,9.933343163,9.693056835,1.167257616,1.473162199,-2.104837512,31.5934384,-2.408991765,-0.71076887,6.531491035,0.326327196,-0.647879218
2015,1,8.455639779,20.62244266,-0.7019097,-9.6462321,7.928094594,2.158764,11.10536028,21.21500301,12.068599,18.6188228,-1.215556569,2.306688,2.84,9.956264133,9.933343163,1.051794238,1.167257616,0.54488299,32.18599874,10.3615169,27.55428604,-2.612160128,0.474251088,-0.670800188
2016,1,9.835145299,-11.36261472,-15.2051625,7.4316193,1.577333502,2.089668,8.455639779,20.62244266,-0.7019097,-9.6462321,7.928094594,2.158764,2.853,9.654242334,9.956264133,1.30116718,1.051794238,-0.83462253,64.17105613,24.8647697,10.47643468,3.738600964,0.543347021,-0.368778389
2017,1,6.62659583,82.95384043,19.1433435,10.258254,-1.572903646,1.958877,9.835145299,-11.36261472,-15.2051625,7.4316193,1.577333502,2.089668,2.565,8.832346971,9.654242334,1.600421984,1.30116718,2.373926939,-30.14539902,-9.483736314,7.64979992,6.888838112,0.674138096,0.453116973
1986,2,-11.10763,-29.62928768,-16.2198802,-8.8590655,-1.51357231,3.179988,-8.082089826,-12.88619145,-29.8429159,-7.0003036,-4.786159107,2.97949,3.717,3.643016425,5.076821864,-1.249981659,-23.29003346,18.76359855,-125.8229505,224.7866211,17.47471191,8.630752415,-0.423669076,2.263254851
1987,2,16.03462411,-13.54017314,89.4039044,29.2269985,3.398988462,3.396551,-11.10763,-29.62928768,-16.2198802,-8.8590655,-1.51357231,3.179988,3.394,2.881459947,3.643016425,2.511740064,-5.549984506,-8.37865556,-141.9120651,119.1628366,-20.61135201,3.718191643,-0.640232547,3.02481133
1988,2,9.60230558,70.20406548,-71.4986496,15.7381444,4.891828001,3.524434,16.03462411,-13.54017314,89.4039044,29.2269985,3.398988462,3.396551,3.704,3.899200788,2.881459947,5.103630767,-1.249981659,-1.946337034,-225.6563037,280.0653906,-7.12249794,2.225352103,-0.768115737,2.007070488
1989,2,10.1403366,131.8362137,35.1286018,18.3679962,8.809975393,3.500447,9.60230558,70.20406548,-71.4986496,15.7381444,4.891828001,3.524434,4.617,6.403811673,3.899200788,2.982699126,2.511740064,-2.48436805,-287.2884519,173.4381391,-9.75234976,-1.692795289,-0.744128982,-0.497540396
1990,2,13.32252649,39.84621675,235.234347,18.2272568,11.16153097,3.369427,10.1403366,131.8362137,35.1286018,18.3679962,8.809975393,3.500447,3.676,8.556620489,6.403811673,1.341806736,5.103630767,-5.666557939,-195.298455,-26.66760609,-9.61161039,-4.044350861,-0.61310887,-2.650349213
1991,2,11.62680658,71.42658816,-38.2505496,16.6635546,10.81932385,3.18264,13.32252649,39.84621675,235.234347,18.2272568,11.16153097,3.369427,2.912,10.17777167,8.556620489,2.553884535,2.982699126,-3.970838029,-226.8788264,246.8172906,-8.04790819,-3.702143746,-0.426321775,-4.271500395
1992,2,20.39846381,29.63423331,-29.5862284,17.54922,14.38545523,3.040941,11.62680658,71.42658816,-38.2505496,16.6635546,10.81932385,3.18264,1.419,10.06358986,10.17777167,1.157345961,1.341806736,-12.74249527,-185.0864715,238.1529693,-8.93357359,-7.268275122,-0.284622828,-4.157318581
1993,2,13.06010188,-3.42857514,-53.2547865,17.4292587,9.76577325,2.9663,20.39846381,29.63423331,-29.5862284,17.54922,14.38545523,3.040941,1.767,11.08763187,10.06358986,1.575965645,2.553884535,-5.404133332,-152.0236631,261.8215274,-8.81361222,-2.648593146,-0.209981814,-5.181360589
1994,2,11.33655713,-13.26187016,-30.5398026,25.769102,8.108168435,2.987745,13.06010188,-3.42857514,-53.2547865,17.4292587,9.76577325,2.9663,1.534,11.72657996,11.08763187,1.278330934,1.157345961,-3.68058858,-142.1903681,239.1065435,-17.15345558,-0.990988331,-0.231426302,-5.820308683
1995,2,19.1022488,-3.76713683,63.6830965,25.6996878,20.15421057,3.062085,11.33655713,-13.26187016,-30.5398026,25.769102,8.108168435,2.987745,3.012,13.4171135,11.72657996,0.637696935,1.575965645,-11.44628025,-151.6851014,144.8836445,-17.08404131,-13.03703046,-0.305766698,-7.510842225
1996,2,13.69715336,21.54437649,-521.7624238,10.6608413,2.047577926,3.212278,19.1022488,-3.76713683,63.6830965,25.6996878,20.15421057,3.062085,3.029,12.3190155,13.4171135,-0.603710845,1.278330934,-6.041184816,-176.9966147,730.3291648,-2.04519488,5.069602179,-0.455959348,-6.412744228
1997,2,-0.842470032,1.14405043,-47.3631187,1.0118338,-3.864082898,3.252889,13.69715336,21.54437649,-521.7624238,10.6608413,2.047577926,3.212278,3.382,11.67942699,12.3190155,-0.654716635,0.637696935,8.498438578,-156.5962886,255.9298597,7.60381263,10.981263,-0.49657085,-5.773155713
1998,2,-27.83608773,-57.88191032,-183.9394192,-10.4669313,-34.52554342,3.261805,-0.842470032,1.14405043,-47.3631187,1.0118338,-3.864082898,3.252889,3.704,2.301210326,11.67942699,-8.357215892,-0.603710845,35.49205628,-97.5703279,392.5061601,19.08257779,41.64272352,-0.505486119,3.60506095
1999,2,9.673563652,14.3058455,-27.6643204,14.9488779,23.34381831,3.224466,-27.83608773,-57.88191032,-183.9394192,-10.4669313,-34.52554342,3.261805,2.556,1.538285723,2.301210326,4.615979236,-0.654716635,-2.017595107,-169.7580837,236.2310614,-6.33323146,-16.22663821,-0.468147627,4.367985554
2000,2,18.49776903,-28.76449931,-66.6620983,17.0319656,9.6386636,3.148279,9.673563652,14.3058455,-27.6643204,14.9488779,23.34381831,3.224466,3.272,3.656501546,1.538285723,4.407048632,-8.357215892,-10.84180048,-126.6877389,275.2288392,-8.41631915,-2.521483496,-0.391960344,2.24976973
2001,2,-1.072387563,-83.70182253,-39.7122302,-8.8401982,17.1658064,2.739104,18.49776903,-28.76449931,-66.6620983,17.0319656,9.6386636,3.148279,4.395,3.020029824,3.656501546,-2.267838293,4.615979236,8.728356109,-71.75041569,248.2789712,17.45584467,-10.04862629,0.017214658,2.886241453
2002,2,8.688265609,352.3373052,204.6027958,6.6239184,16.98077648,2.821322,-1.072387563,-83.70182253,-39.7122302,-8.8401982,17.1658064,2.739104,1.945,2.769567109,3.020029824,1.792373118,4.407048632,-1.032297063,-507.7895434,3.963945187,1.991728,-9.863596375,-0.065003654,3.136704167
2003,2,9.278676033,-15.01519757,23.4833221,7.9040574,9.36442726,2.889278,8.688265609,352.3373052,204.6027958,6.6239184,16.98077648,2.821322,2.192,2.889085052,2.769567109,1.899466628,-2.267838293,-1.622707487,-140.4370406,185.0834188,0.71158901,-2.247247155,-0.132959401,3.017186225
2004,2,13.20059508,132.2126848,171.2382161,22.1237258,9.812912017,2.897179,9.278676033,-15.01519757,23.4833221,7.9040574,9.36442726,2.889278,2.909,2.927727683,2.889085052,3.493959167,1.792373118,-5.544626532,-287.664923,37.32852486,-13.5080794,-2.695731913,-0.140860529,2.978543594
2005,2,15.0576396,-61.22810096,-90.2349363,12.5902868,4.939119878,2.832242,13.20059508,132.2126848,171.2382161,22.1237258,9.812912017,2.897179,4.383,3.290790766,2.927727683,1.404478417,1.899466628,-7.401671049,-94.22413726,298.8016773,-3.97464035,2.178060226,-0.075923379,2.61548051
2006,2,13.34655851,-94.65226405,726.0095825,12.6304227,10.32464895,2.46922,15.0576396,-61.22810096,-90.2349363,12.5902868,4.939119878,2.832242,3.869,3.45718983,3.290790766,1.81992965,3.493959167,-5.690589963,-60.79997417,-517.4428415,-4.01477624,-3.207468845,0.287098078,2.449081447
2007,2,18.96654701,-5264.122942,-16.2454425,12.5857603,23.21865859,2.493173,13.34655851,-94.65226405,726.0095825,12.6304227,10.32464895,2.46922,4.333,4.128596991,3.45718983,2.052012651,1.404478417,-11.31057846,5108.670703,224.8121835,-3.97011389,-16.10147848,0.263145398,1.777674285
2008,2,19.25403918,185.2388824,-22.6564432,11.7632861,18.61445241,2.52355,18.96654701,-5264.122942,-16.2454425,12.5857603,23.21865859,2.493173,4.218,4.046396706,4.128596991,1.276404299,1.81992965,-11.59807063,-340.6911206,231.2231842,-3.14763968,-11.4972723,0.232768861,1.859874571
2009,2,-12.37189313,-15.34808645,-10.5084746,-19.49045,-0.614564647,2.527544,19.25403918,185.2388824,-22.6564432,11.7632861,18.61445241,2.52355,1.854,3.488978966,4.046396706,-4.8006418,2.052012651,20.02786168,-140.1041518,219.0752155,28.10609642,7.731744751,0.22877435,2.41729231
2010,2,26.08506506,-32.63620767,-104.3882218,19.8971267,21.56961357,2.4657,-12.37189313,-15.34808645,-10.5084746,-19.49045,-0.614564647,2.527544,-1.686,4.33245792,3.488978966,1.508456308,1.276404299,-18.42909651,-122.8160305,312.9549628,-11.28148021,-14.45243347,0.29061867,1.573813356
2011,2,16.83629615,-33.0372128,-764.6579805,14.5852556,23.23933736,2.306053,26.08506506,-32.63620767,-104.3882218,19.8971267,21.56961357,2.4657,4.28,4.536657497,4.33245792,1.053084019,-4.8006418,-9.1803276,-122.4150254,973.2247214,-5.96960918,-16.12215726,0.45026523,1.36961378
2012,2,5.534848173,167.6886531,-55.1090419,-1.8373001,10.07947694,2.062788,16.83629615,-33.0372128,-764.6579805,14.5852556,23.23933736,2.306053,3.114,5.926335427,4.536657497,0.546598434,1.508456308,2.121120372,-323.1408913,263.6757829,10.45294657,-2.962296839,0.693530555,-0.020064151
2013,2,2.809413873,-73.60448825,-718.5043668,-1.9497375,1.868138664,1.898984,5.534848173,167.6886531,-55.1090419,-1.8373001,10.07947694,2.062788,2.513,6.161248798,5.926335427,-0.60735957,1.053084019,4.846554673,-81.84774997,927.0711078,10.5653839,5.249041441,0.857334118,-0.254977521
2014,2,4.573414509,157.6049909,-117.58009,2.0353824,1.625365841,1.815643,2.809413873,-73.60448825,-718.5043668,-1.9497375,1.868138664,1.898984,2.652,6.106785939,6.161248798,1.509304436,0.546598434,3.082554037,-313.0572292,326.146831,6.58026408,5.491814264,0.940675151,-0.200514662
2015,2,-12.25387228,-87.41262839,-103.0120482,-16.1066299,-13.43428137,1.768132,4.573414509,157.6049909,-117.58009,2.0353824,1.625365841,1.815643,2.84,5.989256191,6.106785939,1.487221557,-0.60735957,19.90984083,-68.03960982,311.5787892,24.72227633,20.55146148,0.988186018,-0.082984915
2016,2,0.039514976,-592.5129982,8536.666667,-3.8807566,-4.266361194,1.581508,-12.25387228,-87.41262839,-103.0120482,-16.1066299,-13.43428137,1.768132,2.853,5.785367668,5.989256191,1.004247179,1.509304436,7.616453569,437.0607599,-8328.099926,12.49640306,11.3835413,1.174810466,0.120903608
2017,2,6.050061837,11.48362511,-43.5546121,11.6837454,2.543460048,1.577322,0.039514976,-592.5129982,8536.666667,-3.8807566,-4.266361194,1.581508,2.565,5.982524609,5.785367668,1.9085297,1.487221557,1.605906709,-166.9358633,252.1213531,-3.06809892,4.573720056,1.178996127,-0.076253333
1986,4,-5.033458414,-16.77419355,18.0340778,-19.1953335,-12.4323294,2.785314,-6.255658313,39.63963964,-10.3906438,-12.502995,15.45673359,3.000272,3.717,7.050461211,7.349735416,0.933510358,-2.683886681,15.70291599,33.51340938,7.949914796,26.98075258,22.28292332,-0.751118771,-0.876725781
1987,4,11.02409991,49.2248062,75.9464025,13.8768042,-20.38924362,2.817819,-5.033458414,-16.77419355,18.0340778,-19.1953335,-12.4323294,2.785314,3.394,6.687259436,7.050461211,-0.501680098,0.933510358,14.4807161,-32.48559037,-49.9624099,-6.0913851,30.23983754,-0.78362393,-0.513524007
1988,4,12.04179408,49.61038961,31.1481493,13.1240716,5.743346299,2.81444,11.02409991,49.2248062,75.9464025,13.8768042,-20.38924362,2.817819,3.704,6.983923807,6.687259436,0.21201878,-0.501680098,-1.576842224,-32.87117378,-5.164156775,-5.33865251,4.107247622,-0.78024531,-0.810188377
1989,4,12.3759902,18.40277778,12.6225656,16.7213555,17.19736005,2.764547,12.04179408,49.61038961,31.1481493,13.1240716,5.743346299,2.81444,4.617,7.628843559,6.983923807,3.463511771,0.21201878,-2.5945364,-1.663561943,13.36142696,-8.93593634,-7.346766128,-0.730351798,-1.45510813
1990,4,9.874879437,60.26392962,-6.2812012,17.623585,14.11219193,2.692754,12.3759902,18.40277778,12.6225656,16.7213555,17.19736005,2.764547,3.676,8.398189067,7.628843559,1.781002568,3.463511771,-2.928732516,-43.52471378,32.26519375,-9.83816588,-4.261598005,-0.658559322,-2.224453637
1991,4,9.779433325,35.59011894,6.3303533,14.081846,5.307309037,2.586455,9.874879437,60.26392962,-6.2812012,17.623585,14.11219193,2.692754,2.912,8.773634457,8.398189067,2.764782308,1.781002568,-0.427621755,-18.8509031,19.65363928,-6.29642692,4.543284883,-0.552259613,-2.599899028
1992,4,23.41673362,19.90553306,7.9337674,17.3540804,14.32262932,2.482391,9.779433325,35.59011894,6.3303533,14.081846,5.307309037,2.586455,1.419,7.906947823,8.773634457,1.935941035,2.764782308,-0.332175643,-3.166317229,18.05022514,-9.56866123,-4.472035398,-0.448195585,-1.733212394
1993,4,11.95230556,-7.259426,-1.7524616,8.9497866,17.02360279,2.416164,23.41673362,19.90553306,7.9337674,17.3540804,14.32262932,2.482391,1.767,7.575196309,7.906947823,2.243251489,1.935941035,-13.96947593,23.99864183,27.73645419,-1.16436746,-7.17300887,-0.381969437,-1.401460879
1994,4,14.26851653,-8.98058252,-19.8922842,10.9338879,0.672713178,2.405301,11.95230556,-7.259426,-1.7524616,8.9497866,17.02360279,2.416164,1.534,8.211172177,7.575196309,0.255302783,2.243251489,-2.505047881,25.71979836,45.87627672,-3.14846874,9.177880742,-0.37110622,-2.037436748
1995,4,12.4857257,149.5333333,-15.9517634,13.4096617,10.25333116,2.416954,14.26851653,-8.98058252,-19.8922842,10.9338879,0.672713178,2.405301,3.012,8.862866921,8.211172177,3.898738798,0.255302783,-4.821258845,-132.7941175,41.93575595,-5.62424254,-0.402737243,-0.382758525,-2.689131492
1996,4,-5.110919274,49.45231098,-17.0508894,10.4011574,8.719870282,2.243092,12.4857257,149.5333333,-15.9517634,13.4096617,10.25333116,2.416954,3.029,9.490133836,8.862866921,-0.82397865,3.898738798,-3.038468015,-32.71309515,43.03488192,-2.61573825,1.130723639,-0.208896713,-3.316398406
1997,4,-55.76083853,-19.57454415,-24.6177766,2.365299,-14.19174891,2.278375,-5.110919274,49.45231098,-17.0508894,10.4011574,8.719870282,2.243092,3.382,9.514366982,9.490133836,-1.982496052,-0.82397865,14.55817696,36.31375999,50.60176919,5.42012013,24.04234283,-0.244179708,-3.340631553
1998,4,46.68190852,-105.3523005,55.2300742,-15.889106,-63.19111707,2.277634,-55.76083853,-19.57454415,-24.6177766,2.365299,-14.19174891,2.278375,3.704,4.097069088,9.514366982,-15.78872716,-1.982496052,65.20809621,122.0915163,-29.24608159,23.67452515,73.04171099,-0.243439286,2.076666341
1999,4,17.87101385,674.7595363,68.6692292,-1.6525638,70.15070222,2.206911,46.68190852,-105.3523005,55.2300742,-15.889106,-63.19111707,2.277634,2.556,2.540311565,4.097069088,-1.99856883,-15.78872716,-37.23465084,-658.0203205,-42.68523662,9.43798295,-60.3001083,-0.17271606,3.633423864
2000,4,-2.771807199,143.9056687,-22.0034512,36.0032477,16.57777114,2.08439,17.87101385,674.7595363,68.6692292,-1.6525638,70.15070222,2.206911,3.272,3.278292105,2.540311565,2.631748893,-1.99856883,-8.423756165,-127.1664528,47.98744372,-28.21782858,-6.727177217,-0.05019475,2.895443325
2001,4,21.9472317,-34.56792558,-11.6877183,-7.3871739,2.543066159,1.657359,-2.771807199,143.9056687,-22.0034512,36.0032477,16.57777114,2.08439,4.395,3.432156404,3.278292105,0.071728411,2.631748893,12.21906488,51.30714141,37.67171087,15.17259298,7.307527761,0.376835905,2.741579025
2002,4,19.98964044,-104.8729074,-11.2372018,2.1251966,28.4684753,1.592604,21.9472317,-34.56792558,-11.6877183,-7.3871739,2.543066159,1.657359,1.945,3.63721232,3.432156404,1.758470344,0.071728411,-12.49997401,121.6121233,37.2211944,5.66022254,-18.61788138,0.441590944,2.53652311
2003,4,9.398210979,-511.428866,36.158725,11.8773022,34.40712826,1.553552,19.98964044,-104.8729074,-11.2372018,2.1251966,28.4684753,1.592604,2.192,3.540220776,3.63721232,0.992079304,1.758470344,-10.54238276,528.1680818,-10.17473248,-4.09188303,-24.55653434,0.480643196,2.633514653
2004,4,11.3035727,153.2847844,-92.3818268,15.6404185,11.98708532,1.546995,9.398210979,-511.428866,36.158725,11.8773022,34.40712826,1.553552,2.909,4.502110227,3.540220776,0.772208345,0.992079304,0.049046703,-136.5455685,118.3658194,-7.85499942,-2.1364914,0.487200162,1.671625203
2005,4,27.53079249,-448.6472079,1775.608133,17.6970091,8.463289924,1.556033,11.3035727,153.2847844,-92.3818268,15.6404185,11.98708532,1.546995,4.383,5.043213258,4.502110227,2.463943213,0.772208345,-1.856315021,465.3864237,-1749.624141,-9.91158997,1.387303997,0.478162021,1.130522172
2006,4,18.55504513,-58.4833678,-48.0258282,16.1784388,35.67157368,1.79253,27.53079249,-448.6472079,1775.608133,17.6970091,8.463289924,1.556033,3.869,4.865160102,5.043213258,1.190836115,2.463943213,-18.08353481,75.22258364,74.00982079,-8.39301965,-25.82097976,0.241665142,1.308575327
2007,4,18.04925409,2.96472748,-35.2024331,12.4467483,14.6976618,1.681026,18.55504513,-58.4833678,-48.0258282,16.1784388,35.67157368,1.79253,4.333,5.257485917,4.865160102,-1.065798316,1.190836115,-9.10778745,13.77448836,61.18642571,-4.66132917,-4.847067878,0.353169307,0.916249512
2008,4,5.75260748,51.71871846,37.5288238,19.5433946,19.14271452,1.588852,18.04925409,2.96472748,-35.2024331,12.4467483,14.6976618,1.681026,4.218,5.817770055,5.257485917,0.792560702,-1.065798316,-8.601996407,-34.97950263,-11.54483119,-11.75797553,-9.292120597,0.445342794,0.355965374
2009,4,39.94107279,-23.12196173,-10.9647219,-14.2892665,20.38306815,1.51735,5.75260748,51.71871846,37.5288238,19.5433946,19.14271452,1.588852,1.854,5.541234169,5.817770055,-0.300322668,0.792560702,3.694650203,39.86117757,36.94871447,22.07468565,-10.53247423,0.516844997,0.63250126
2010,4,18.25930524,322.5756215,32.8614308,40.7515052,31.42913671,1.484127,39.94107279,-23.12196173,-10.9647219,-14.2892665,20.38306815,1.51735,-1.686,5.794104947,5.541234169,1.583447564,-0.300322668,-30.49381511,-305.8364057,-6.877438243,-32.96608605,-21.57854279,0.550067855,0.379630482
2011,4,2.788540159,3.8001888,-71.0739699,28.1308087,18.95214096,1.697419,18.25930524,322.5756215,32.8614308,40.7515052,31.42913671,1.484127,4.28,6.045484184,5.794104947,3.597926907,1.583447564,-8.812047554,12.93902704,97.05796245,-20.3453896,-9.101547038,0.336775708,0.128251245
2012,4,-0.582410789,18.97776118,-82.8350413,-3.9774229,4.945726181,1.629614,2.788540159,3.8001888,-71.0739699,28.1308087,18.95214096,1.697419,3.114,6.305454853,6.045484184,2.630496025,3.597926907,6.658717523,-2.238545349,108.8190339,11.76284202,4.904867739,0.404581492,-0.131719423
2013,4,-2.379047371,-11.27256733,0.6665701,-3.2939881,2.308403595,1.597023,-0.582410789,18.97776118,-82.8350413,-3.9774229,4.945726181,1.629614,2.513,6.181384659,6.305454853,2.180393924,2.630496025,10.02966847,28.01178316,25.31742251,11.07940717,7.542190325,0.437171736,-0.00764923
2014,4,-3.363271656,21.06106395,-649.7912768,-3.4301592,-3.329789823,1.597979,-2.379047371,-11.27256733,0.6665701,-3.2939881,2.308403595,1.597023,2.652,6.033409709,6.181384659,2.222658988,2.180393924,11.82630505,-4.321848114,675.7752694,11.21557837,13.18038374,0.43621566,0.14032572
2015,4,8.250308382,-27.34450381,-91.255171,-13.5953762,-0.03725421,1.596245,-3.363271656,21.06106395,-649.7912768,-3.4301592,-3.329789823,1.597979,2.84,5.967493847,6.033409709,2.053819661,2.222658988,12.81052934,44.08371965,117.2391635,21.38079537,9.88784813,0.437949647,0.206241582
2016,4,8.965352612,50.73986365,231.8562874,-2.3453702,5.789784375,1.343869,8.250308382,-27.34450381,-91.255171,-13.5953762,-0.03725421,1.596245,2.853,5.861835817,5.967493847,1.9500059,2.053819661,1.1969493,-34.00064781,-205.8722949,10.13078936,4.060809545,0.690325864,0.311899612
